cat_id,b_type,company_name,company_email,Website,company_contact,company_mobile,company_city,company_district,company_state,company_address,company_logo,company_des,company_spec
1004,10117, Ambika Overseas,null,www.ambikaoverseas,0181-2432121-26,null,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,handtools,handtools
1004,10324,k.k. immigration,null,null,0181-50111012,98550-80012,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,travel,travel
1004,10268,The millennium,null,www.themillenniumschools.com,0181-2651717,9914459597,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,School,School
1004,10051,Patel Hospital,null,www.patelhospital.com,0180-3041000,null,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,Hospital,Hospital
1004,10129,Hotel M-1,null,www.hotelm1.com,0181-4691313-14,95920-31313,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,Hotel,Hotel
1004,10129,Regent Park,null,www.regentpark.in,0180-4675555,null,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,Hotel,Hotel
1004,10348,Ghai Enterprises,null,www.ghaientp.com,0181-6418888,9216781949,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,vending machines,vending machines
1004,10372,Dhiman Udyog(Regd),null,www.ssdhiman.com,0091-1821500500,9878500500,Nakodar,Nakodar,Punjab,Nakodar,classified/preview_not_avail.jpg,machinery,machinery
1004,10129,A Hotel,null,www.a-hotel.in,0181-4606060,9915716061,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,Hotel,Hotel
1004,10115,Western look,null,null,0181-2470462,98886-40462,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,Salon,Salon
1004,10115,Eleganceunisex ,null,null,null,80543-12207,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,Salon,Salon
1004,10324,Cross Country,null,null,0181-4614054,9888724900,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,travel,travel
1004,10324,Virk Overseas,null,null,0181-5089027,9814447360,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,travel,travel
1004,10131,Usha Refrigeration,null,null,0181-5081510,9814805463,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,Elec/App,Elec/App
1004,10324,Lets go immigration,null,null,0181-4609980-81,9872997961,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,travel,travel
1004,10051,Dutta ayurvedic ,null,www.drduttaayurveda.com,0181-2640781,98728-70081,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,Hospital,Hospital
1004,10324,Big M Education,null,www.thebigm.in,01822-505236,9914836336,Kapurthala,Kapurthala,Punjab,Kapurthala,classified/preview_not_avail.jpg,travel,travel
1004,10096,Rajindra Furniture,null,www.rfhsolutions.com,0181-2221634,98760-03697,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,Furniture,Furniture
1004,10232,Colour Top,null,null,null,93175-54646,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,powder coating,powder coating
1004,10107,Ganpati glass House,null,null,0181-6546407,9357314780,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,glass,glass
1004,10238,Puri Property Linkers,null,null,null,9357314780,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,property Delear,property Delear
1004,10324,Kunark,null,www.kunarkconsultants.com,0181-5000518,9815828422,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,travel,travel
1004,10051,Guru nanak mission,null,www.gnmission.in,01823-260260,null,phagwara,phagwara,Punjab,phagwara,classified/preview_not_avail.jpg,Hospital,Hospital
1004,10406,Cargo aqua faucets,null,null,0181-2600112,null,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,bathroom fittings,bathroom fittings
1004,10407,Cargo auto batteries,null,null,0181-5021112,9872481112,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,battery,battery
1004,10324,Holy city tour,null,www.amritsartour.com,0183-2548338,098144-03249,amritsar,amritsar,Punjab,amritsar,classified/preview_not_avail.jpg,travel,travel
1004,10324,Jessica consultant,null,null,0181-4614620,null,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,travel,travel
1004,10129,Hotel Dolphin,null,www.hoteldolphin.com,0181-4698500,null,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,Hotel,Hotel
1004,10104, Saroya Foods,null,null,0181-6545807,null,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,spices,spices
1004,10324,Hi-Times Holidays,null,www.hi-times.com,0181-5088808,9814361612,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,travel,travel
1004,10142,Jai bhawani ,null,null,0183-2582840,9876002762,amritsar,amritsar,Punjab,amritsar,classified/preview_not_avail.jpg,sariaa,sariaa
1004,10324,V.G.Overseas,null,www.vgoverseas.com,0181-5017209,9877460000,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,travel,travel
1004,10268,St. Soldier Schools,null,null,0181-4692000,9814345025,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,schools,schools
1004,10336,Sri Sai university,null,null,01870-250111,9780035198,pathankot,pathankot,Punjab,pathankot,classified/preview_not_avail.jpg,College/uni.,College/uni.
1004,10324,Kings travels,null,www.kingtravels.in,0181-4620014,null,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,travel,travel
1004,10336,Randhawa Institute,null,null,0183-2210823,9915745398,amritsar,amritsar,Punjab,amritsar,classified/preview_not_avail.jpg,College/uni.,College/uni.
1004,10089,Rai Chicken,null,null,0183-6450822,9814051169,amritsar,amritsar,Punjab,amritsar,classified/preview_not_avail.jpg,frozen ,frozen 
1004,10148,Ninja,null,www.ninjaindia.com,0181-46286-87,9815598766,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,modular kitchen,modular kitchen
1004,10227,Jatinder Plastic work,null,jpworks_2006@yahoo.com,0181-2291036,9814039567,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,plastic,plastic
1004,10238,Bagri&co.,null,null,0181-2685789,9814028968,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,property Delear,property Delear
1004,10145,Khurana jewellery,null,www.khuranajewellers.com,0183-2560400,null,amritsar,amritsar,Punjab,amritsar,classified/preview_not_avail.jpg,jewellery,jewellery
1004,10096,Nova trading co.,null,novatradingjal@gmail.com,0181-5016905,9878800905,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,Furniture,Furniture
1004,10336,Lally Infosys,lallyinfosys.com,null,0181-5081955,null,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,institution,institution
1004,10129,Country Inn& Suites,null,null,0181-5018130,null,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,Hotel,Hotel
1004,10233,R.K. Tools,null,www.uptodateindia.biz/rktools,null,9872280915,Nakodar,Nakodar,Punjab,Nakodar,classified/preview_not_avail.jpg,Hand Tools,Hand Tools
1004,10301,M.B. Smith&co.,null,null,0181-2290696,9417643997,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,switch gears,switch gears
1004,10066,Palhan Engg.Industry,null,null,01822-232095,9815419782,Kapurthala,Kapurthala,Punjab,Kapurthala,classified/preview_not_avail.jpg,engineering,engineering
1004,10131,Bhogal Electrical,null,null,0181-5047636,9814955226,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,Elec/App,Elec/App
1004,10129,The White Hotels,null,www.whitehotels.in,01991-234626/34,9906903124,Katra,Katra,Punjab,Katra,classified/preview_not_avail.jpg,Hotel,Hotel
1004,10129,M.K. Hotel,null,www.mkhotel.com,0183-2507910,null,amritsar,amritsar,Punjab,amritsar,classified/preview_not_avail.jpg,Hotel,Hotel
1004,10129,Punnu International,null,www.hotelpunnuinternational.com,0183-3223991,9814052510,amritsar,amritsar,Punjab,amritsar,classified/preview_not_avail.jpg,Hotel,Hotel
1004,10129,Hotel U-Nite,null,www.hotelu-nite.com,0186-2230082,9217637221,pathankot,pathankot,Punjab,pathankot,classified/preview_not_avail.jpg,Hotel,Hotel
1004,10196,Sai Plantations,null,null,null,9316377711,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,plantation,plantation
1004,10340,Sant Valves,null,www.santvalves.com,0181-5084693,null,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,valves,valves
1004,10235,Hi-Tech ,null,null.,0181-2263546,9417009821,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,Printing,Printing
1004,10417,Khanna Boilers,null,www.khannaboilers.com,null,9915884905,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,boilers,boilers
1004,10107,J.K.International,null,www.jkglasses.com,0181-2610862,9257253905,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,glass,glass
1004,10372,Zab Machine Tools,null,www.zabmachinetools.com,01826-260310,9779701130,Goraya,Goraya,Punjab,Goraya,classified/preview_not_avail.jpg,Machinery,Machinery
1004,10051,Janta Hospital,null,null,01821-220868,9815418348,Nakodar,Nakodar,Punjab,Nakodar,classified/preview_not_avail.jpg,Hospital,Hospital
1004,10324,Bnoverseas,null,www.bnoverseas.com,0181-4670000,9878875994/95,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,travel,travel
1004,10044,Kesar Da Dhaba,null,null,0183-2552103,null,amritsar,amritsar,Punjab,amritsar,classified/preview_not_avail.jpg,food/Resturant,food/Resturant
1004,10051,Sareen Hospital,null,null,0183-5063300,9417522073,amritsar,amritsar,Punjab,amritsar,classified/preview_not_avail.jpg,Hospital,Hospital
1004,10271,Star Computers,null,null,0181-2241494,9814165281,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,cctv cameras,cctv cameras
1004,10145,Tanishq,null,null,0181-2465392,null,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,jewellery,jewellery
1004,10066,Bajaj Engineering,null,www.bajajvalves.in,0181-2290566,9814618567,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,engineering,engineering
1004,10324,Dhawan Education,null,null,0183-5098940,9814071077,amritsar,amritsar,Punjab,amritsar,classified/preview_not_avail.jpg,travel,travel
1004,10072,Balle Balle Farms,null,null,0181-6533294,9814090092,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,Farms,Farms
1004,10072,The Royal Retreat,null,www.theroyalretreat.net,null,9814007378,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,marriage palace,marriage palace
1004,10129,Country Villa,null,null,null,9814007378,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,hotel,hotel
1004,10089,Kahlon Chicken ,null,null,0183-5096287,9855982786,amritsar,amritsar,Punjab,amritsar,classified/preview_not_avail.jpg,frozen ,frozen 
1004,10395,Swani Motors,swaniasr@vsnl.com,null,0181-2240101,9779000525,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,autos,autos
1004,10122,Pukhraj Health Care,null,www.pukhrajhealthcare.com,0181-4677777,9592512000,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,health care,health care
1004,10323,Jet Tools Industries,null,null,0181-2290855,9417294642,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,tools,tools
1004,10066,K.s Mechanical,null,null,null,9814712709,amritsar,amritsar,Punjab,amritsar,classified/preview_not_avail.jpg,mechanical,mechanical
1004,10066,Hind Engineering,hewhind@vsnl.com,null,0181-2290017,9872972017,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,engineering,engineering
1004,10177,Punjab Metal Works,null,www.elemsvalves.com,0181-2672364,null,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,metals,metals
1004,10271,Kumar Impex,null,null,null,9779773355,amritsar,amritsar,Punjab,amritsar,classified/preview_not_avail.jpg,cctv cameras,cctv cameras
1004,10235,Param International,null,www.paramprintingsystems.com,0181-3292623,9814130804,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,printing,printing
1004,10233,Netco Tools,null,www.netcotools.com,0181-2261524,9814172007,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,Hand Tools,Hand Tools
1004,10233,Parco Engineers,null,null,01824-240344,9417040610,Phagwara,Phagwara,Punjab,Phagwara,classified/preview_not_avail.jpg,Hand Tools,Hand Tools
1004,10407,A.K.industries,null,null,0181-5001026,9417291931,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,battery,battery
1004,10323,Anant tools Pvt. Ltd.,null,null,0181-2491644,9815971100,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,tools,tools
1004,10066,Sgr Engg. Co.,null,null,0181-2220197,9357207637,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,engineering,engineering
1004,10043,Marshal,null,null,0181-2600032,null,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,null,null
1004,10453,Atc Consultants,null,null,0181-5010312,9876642307,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,consultant,consultant
1004,10131,Sabhi Electrical,null,null,0181-2296139,9463088789,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,Elec/App,Elec/App
1004,10043,Elora International,null,null,null,9872382101,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,null,null
1004,10453,R.K. Consultant,null,null,0181-2204041,9815826206,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,consultant,consultant
1004,10336,Falcon Institutions,null,www.falcongroupindia.com,0181-4613111,9872314932,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,institution,institution
1004,10130,Terminal-37,null,null,0181-6546637,null,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,restaurant,restaurant
1004,10115,90degree salon,null,null,0181-2244676,null,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,Salon,Salon
1004,10348,Café World,null,www.ultimatetradeindia.com,0181-5015678,9988880990,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,machines,machines
1004,10043,Raj Kumar&Sons,null,null,null,9855510067,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,null,null
1004,10233,Cougar International,,www.genco.co.in,0181-2458239,9814440963,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,Hand Tools,Hand Tools
1004,10372,Modgil Electrical,null,null,0181-2602099,9814274962,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,machinery,machinery
1004,10453,Qsso Consultancy,hari_jul@yahoo.com,null,0181-2204378,9814855150,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,Consultancy,Consultancy
1004,10043,Raju Corporation,null,null,0181-2600967,9814111267,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,null,null
1004,10043,Rsv Industries,null,null,0181-5076972,9814149929,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,null,null
1004,10129,Deluxe hotel,null,null,0183-2212073,9815553020,amritsar,amritsar,Punjab,amritsar,classified/preview_not_avail.jpg,Hotel,Hotel
1004,10042,Cloth Merchant,null,null,0183-3293871,9814717171,amritsar,amritsar,Punjab,amritsar,classified/preview_not_avail.jpg,Garment,Garment
1004,10043,New Manjit Industries,null,null,0183-2583263,9417969253,amritsar,amritsar,Punjab,amritsar,classified/preview_not_avail.jpg,null,null
1004,10043,Free India Eng Com,null,www.powerpresses.com,0183-2482616,9356008457,amritsar,amritsar,Punjab,amritsar,classified/preview_not_avail.jpg,null,null
1004,10043,Singhs Exports,null,singhsexport.com,0183-2580923,null,amritsar,amritsar,Punjab,amritsar,classified/preview_not_avail.jpg,null,null
1004,10043,Saggu Machine Tools,saggu@yahoo.com,null,0183-2581077,9779033778,amritsar,amritsar,Punjab,amritsar,classified/preview_not_avail.jpg,null,null
1004,10043,Saggu Wire Products,null,null,0183-2581161,9815501454,amritsar,amritsar,Punjab,amritsar,classified/preview_not_avail.jpg,null,null
1004,10043,Knit-Foulds,gripit@vsnl.com,null,null,9914133370,Kapurthala,Kapurthala,Punjab,Kapurthala,classified/preview_not_avail.jpg,null,null
1004,10043,Modern Home App,null,modernhomeappliances.com,01822-230613,9815308585,Kapurthala,Kapurthala,Punjab,Kapurthala,classified/preview_not_avail.jpg,null,null
1004,10043,MagicookAppliances,null,null,01822-232928,9914247190,Kapurthala,Kapurthala,Punjab,Kapurthala,classified/preview_not_avail.jpg,null,null
1004,10043,Swan Engineering ,null,null,01822-231925,9888291870,Kapurthala,Kapurthala,Punjab,Kapurthala,classified/preview_not_avail.jpg,null,null
1004,10043,Akal Inductions p.Ltd.,akal@vsnl.com,www.akalinduction.com,01824-262294,9815221313,phagwara,phagwara,Punjab,phagwara,classified/preview_not_avail.jpg,null,null
1004,10043,Sethi Enterprises,null,null,null,9878125001,phagwara,phagwara,Punjab,phagwara,classified/preview_not_avail.jpg,null,null
1004,10043,King Foundry,null,www.kingchucks.com,01826-501717,null,Goraya,Goraya,Punjab,Goraya,classified/preview_not_avail.jpg,null,null
1004,10043,Gahir Machine Tools,null,null,01826-262816,9814356108,Goraya,Goraya,Punjab,Goraya,classified/preview_not_avail.jpg,null,null
1004,10043,The Green Country,null,www.thegreencountry.in,null,9855439999,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,null,null
1004,10043,G.S. Engg.Works,null,null,0181-5047350,9872100055,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,null,null
1004,10043,Smithson machine,null,www.smithson.co.in,0181-2296786,9876207000,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,null,null
1004,10043,Masand International,null,null,null,9815200074,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,null,null
1004,10043,Kundi Forging,null,null,null,9814519021,Goraya,Goraya,Punjab,Goraya,classified/preview_not_avail.jpg,null,null
1004,10043,G.S. Auto Industries,null,null,0181-5083759,null,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,null,null
1004,10043,Bullet Machine Tools,null,null,01826-264115,9888204077,Goraya,Goraya,Punjab,Goraya,classified/preview_not_avail.jpg,null,null
1004,10043,Srisai Machine Tools,null,null,0181-2205826,9417639229,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,null,null
1004,10043,Hoongen Industries,null,www.hoongenindustries.com,0181-260727,9876067727,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,null,null
1004,10043,Chowdhry& Company,null,www.chowdhrygrinders.com,0181-2290214,9815275000,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,null,null
1004,10051,Guru Nank Dental,null,null,01826-260659,9915515559,Goraya,Goraya,Punjab,Goraya,classified/preview_not_avail.jpg,Hospital,Hospital
1004,10051,Alfa Dental Care,null,www.alfadentalcare.com,01826-501404,9888190589,Goraya,Goraya,Punjab,Goraya,classified/preview_not_avail.jpg,Hospital,Hospital
1004,10043,Avon Steel Corp.,null,null,0181-2601200,9417639595,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,null,null
1004,10043,P.B. Engineering,null,null,0183-2582068,9417330205,amritsar,amritsar,Punjab,amritsar,classified/preview_not_avail.jpg,null,null
1004,10043,Kalsi machinery co.,null,www.kalsimachinery.com,0183-2585820-21,9888411879,amritsar,amritsar,Punjab,amritsar,classified/preview_not_avail.jpg,null,null
1004,10043,Sewak Engneering,null,www.sewakengg.com,0183-2582293,9814675640,amritsar,amritsar,Punjab,amritsar,classified/preview_not_avail.jpg,null,null
1004,10043,Perfect Engineers,null,www.perfectshotblast.com,0181-2601147,null,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,null,null
1004,10043,The Krishna oil co.,null,www.kamco.co.in,0181-2457379,9814218379,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,null,null
1004,10043,A.K. International,null,null,0181-2221923,null,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,null,null
1004,10043,Aero Sales Corp,null,null,0181-5092026,null,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,null,null
1004,10043,D.K. Chemical,null,null,0181-2230661,null,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,null,null
1004,10043,Dayal Motors,null,null,0181-2236177,null,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,null,null
1004,10043,G.M. Consultant,null,null,null,9815781299,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,null,null
1004,10043,Om Padmavati Ind,null,null,null,9779045401,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,null,null
1004,10043,Prarram Agencies,null,null,0181-2244177,null,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,null,null
1004,10043,Mahal Industries,mahalind@gmail.com,null,01826-262702,null,Goraya,Goraya,Punjab,Goraya,classified/preview_not_avail.jpg,null,null
1004,10043,Pritpal Hardware,null,null,0181-2290817,null,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,null,null
1004,10043,S.K. Engineering co.,null,null,0181-2411093,null,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,null,null
1004,10043,Premier Abrasives p.,null,null,0183-2581032,null,amritsar,amritsar,Punjab,amritsar,classified/preview_not_avail.jpg,null,null
1004,10043,Garg Enterprises,null,null,0161-2544706,null,Ludhiana,Ludhiana,Punjab,Ludhiana,classified/preview_not_avail.jpg,null,null
1004,10043,Puri Sales Corp.,null,null,null,9814011083,Ludhiana,Ludhiana,Punjab,Ludhiana,classified/preview_not_avail.jpg,null,null
1004,10043,Puri Sales Corpn.,null,null,0161-2533763,null,Ludhiana,Ludhiana,Punjab,Ludhiana,classified/preview_not_avail.jpg,null,null
1004,10043,Rudra Abrasives Indu,null,null,0161-5011986,null,Ludhiana,Ludhiana,Punjab,Ludhiana,classified/preview_not_avail.jpg,null,null
1004,10043,S.B. Electrical,null,null,0161-2532117,null,Ludhiana,Ludhiana,Punjab,Ludhiana,classified/preview_not_avail.jpg,null,null
1004,10368,Art Creators,null,null,0181-2222333,null,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,null,null
1004,10043,Raj Sons,null,null,0181-5089340,null,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,null,null
1004,10043,Shiva Polymers,null,null,0181-2600021,null,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,null,null
1004,10368,Contact Advertising,null,null,0181-50033333,null,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,null,null
1004,10368,Channel 36,null,null,null,9876901910,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,null,null
1004,10368,DataLine Advertising,null,null,null,9872523441,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,Advertising,Advertising
1004,10368,Ganpati Advertiser,null,null,null,9814040600,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,Advertising,Advertising
1004,10368,Karma Enterprises,null,null,0181-2224988,null,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,Advertising,Advertising
1004,10368,Nakul Advertisor,null,null,0181-2457860,null,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,Advertising,Advertising
1004,10368,Selco B House,null,null,null,9855010144,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,Advertising,Advertising
1004,10368,Simran Arts,null,null,null,99814026027,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,Advertising,Advertising
1004,10368,Star Neon India,null,null,0181-2293032,null,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,Advertising,Advertising
1004,10368,Golden Eagle Glow,null,null,null,9814898482,amritsar,amritsar,Punjab,amritsar,classified/preview_not_avail.jpg,Advertising,Advertising
1004,10368,ADS Group,null,null,null,9215282181,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,Advertising,Advertising
1004,10368,Bolina Arts,null,null,0181-6941539,9876568016,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,Advertising,Advertising
1004,10368,Apex Trade Fair,null,null,null,9814270277,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,Advertising,Advertising
1004,10368,Bhagwati Enterprises,null,null,0181-2220991,null,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,Advertising,Advertising
1004,10368,Brij Advertiser,null,null,0181-2222099,null,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,Advertising,Advertising
1004,10368,Gem International ,null,null,0181-2225450,null,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,Advertising,Advertising
1004,10368,Janshree Art Zone,null,null,0181-5003999,null,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,Advertising,Advertising
1004,10368,Market Informer,null,null,0181-5018888,null,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,Advertising,Advertising
1004,10368,Muskan Advertising,null,null,null,9872721860,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,Advertising,Advertising
1004,10368,Salways Publications,null,null,0181-2229344,null,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,Advertising,Advertising
1004,10368,Sandeep Publicity,null,null,null,9815017245,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,Advertising,Advertising
1004,10368,SLLD Product,null,null,null,9814694286,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,Advertising,Advertising
1004,10368,Ashok Soni,null,null,0183-2556666,null,amritsar,amritsar,Punjab,amritsar,classified/preview_not_avail.jpg,Advertising,Advertising
1004,10368,ER.Amit K.Choudhary,null,null,null,9316171814,amritsar,amritsar,Punjab,amritsar,classified/preview_not_avail.jpg,Advertising,Advertising
1004,10368,Kamlesh Advertising,null,null,0183-2548204,null,amritsar,amritsar,Punjab,amritsar,classified/preview_not_avail.jpg,Advertising,Advertising
1004,10368,Safri Outdoor Media,null,null,null,9356110373,amritsar,amritsar,Punjab,amritsar,classified/preview_not_avail.jpg,Advertising,Advertising
1004,10368,Sardar Studio,null,null,0183-2541580,null,amritsar,amritsar,Punjab,amritsar,classified/preview_not_avail.jpg,Advertising,Advertising
1004,10368,Outdoor Advertising,null,null,0181-4611111,9357377777,jalandhar,jalandhar,Punjab,jalandhar,classified/preview_not_avail.jpg,Advertising,Advertising
1004,10368,Verma Advertising,null,null,0183-2541512,null,amritsar,amritsar,Punjab,amritsar,classified/preview_not_avail.jpg,Advertising,Advertising
1004,10368,Vision Publicity,null,null,0183-5018555,null,amritsar,amritsar,Punjab,amritsar,classified/preview_not_avail.jpg,Advertising,Advertising
